bird_id,bird,year,sex,cohort,age,tarsus,weight,body_cond,handling,ret_latency,time,time_minutes,session,in_ses_trial,cumul_site,distance,angle,height,worms_ate,,
19,Vegeta,2020,1,2017,3,35.6,30.7,0.862359551,11.251,31,12:37,757,1,5,1,6,201,3.9,13,,
19,Vegeta,2020,1,2017,3,35.6,30.9,0.867977528,17.499,18,11:53,713,2,1,1,8,159,3.9,11,,
19,Vegeta,2020,1,2017,3,35.6,30.9,0.867977528,12.64,18,11:53,713,2,2,3,2.3,143,1.2,11,,
19,Vegeta,2020,1,2017,3,35.6,30.9,0.867977528,21.251,18,11:53,713,2,3,4,2.8,58,2.1,11,,
19,Vegeta,2020,1,2017,3,35.6,30.9,0.867977528,8.251,18,11:53,713,2,4,4,2.8,58,2.1,11,,
19,Vegeta,2020,1,2017,3,35.6,30.9,0.867977528,5.753,18,11:53,713,2,5,3,2.3,143,1.2,11,,
19,Vegeta,2020,1,2017,3,35.6,31.4,0.882022472,14.25,21,10:48,648,3,1,5,3.5,224,3,9,,
19,Vegeta,2020,1,2017,3,35.6,31.4,0.882022472,6.748,21,10:48,648,3,2,5,3.5,224,3,9,,
19,Vegeta,2020,1,2017,3,35.6,31.4,0.882022472,6.255,21,10:48,648,3,3,5,3.5,224,3,9,,
19,Vegeta,2020,1,2017,3,35.6,31.4,0.882022472,5.252,21,10:48,648,3,4,5,3.5,224,3,9,,
19,Vegeta,2020,1,2017,3,35.6,31.4,0.882022472,,21,10:48,648,3,5,5,3.5,224,3,9,,
20,Bronte,2020,0,2018,2,33.9,,,69.998,31,13:46,826,1,1,1,17,22,1.5,10,,
20,Bronte,2020,0,2018,2,33.9,,,47.273,31,13:46,826,1,2,2,8,245,1.1,10,,
20,Bronte,2020,0,2018,2,33.9,,,30.005,31,13:46,826,1,3,2,8,245,1.1,10,,
20,Bronte,2020,0,2018,2,33.9,,,17.003,31,13:46,826,1,4,3,4.2,56,1.2,10,,
20,Bronte,2020,0,2018,2,33.9,,,22.501,31,13:46,826,1,5,2,8,245,1.1,10,,
20,Bronte,2020,0,2018,2,33.9,32.1,0.946902655,15.252,13,14:42,882,2,1,4,2.2,59,1.2,13,,
20,Bronte,2020,0,2018,2,33.9,32.1,0.946902655,12.814,13,14:42,882,2,2,4,2.2,59,1.2,13,,
20,Bronte,2020,0,2018,2,33.9,32.1,0.946902655,4.005,13,14:42,882,2,3,4,2.2,59,1.2,13,,
20,Bronte,2020,0,2018,2,33.9,32.1,0.946902655,6,13,14:42,882,2,4,4,2.2,59,1.2,13,,
20,Bronte,2020,0,2018,2,33.9,32.1,0.946902655,7.251,13,14:42,882,2,5,4,2.2,59,1.2,13,,
20,Bronte,2020,0,2018,2,33.9,31.5,0.92920354,28.756,15,13:12,792,3,1,5,3.7,68,1.1,11,,
20,Bronte,2020,0,2018,2,33.9,31.5,0.92920354,15.755,15,13:12,792,3,2,5,3.7,68,1.1,11,,
20,Bronte,2020,0,2018,2,33.9,31.5,0.92920354,41.018,15,13:12,792,3,3,6,11,196,0.9,11,,
20,Bronte,2020,0,2018,2,33.9,31.5,0.92920354,28.762,15,13:12,792,3,4,5,3.7,68,1.1,11,,
20,Bronte,2020,0,2018,2,33.9,31.5,0.92920354,24.226,15,13:12,792,3,5,7,8,160,0.8,11,,
21,Sarabi,2020,0,2013,7,35.8,30.2,0.843575419,21.758,31,13:09,789,1,1,1,4.2,134,0.8,10,,
21,Sarabi,2020,0,2013,7,35.8,30.2,0.843575419,14.501,31,13:09,789,1,2,1,4.2,134,0.8,10,,
21,Sarabi,2020,0,2013,7,35.8,30.2,0.843575419,16.503,31,13:09,789,1,3,1,4.2,134,0.8,10,,
21,Sarabi,2020,0,2013,7,35.8,30.2,0.843575419,13.763,31,13:09,789,1,4,1,4.2,134,0.8,10,,
21,Sarabi,2020,0,2013,7,35.8,30.2,0.843575419,13.999,31,13:09,789,1,5,1,4.2,134,0.8,10,,
21,Sarabi,2020,0,2013,7,35.8,29.2,0.815642458,17.258,20,11:47,707,2,1,2,7,79,0.5,19,,
21,Sarabi,2020,0,2013,7,35.8,29.2,0.815642458,9.747,20,11:47,707,2,2,2,7,79,0.5,19,,
21,Sarabi,2020,0,2013,7,35.8,29.2,0.815642458,7,20,11:47,707,2,3,2,7,79,0.5,19,,
21,Sarabi,2020,0,2013,7,35.8,29.2,0.815642458,9.006,20,11:47,707,2,4,2,7,79,0.5,19,,
21,Sarabi,2020,0,2013,7,35.8,29.2,0.815642458,19.501,20,11:47,707,2,5,3,8,119,1.6,19,,
21,Sarabi,2020,0,2013,7,35.8,30.8,0.860335196,10.75,31,12:16,736,3,1,4,2,53,1.3,8,,
21,Sarabi,2020,0,2013,7,35.8,30.8,0.860335196,7.1,31,12:16,736,3,2,4,2,53,1.3,8,,
21,Sarabi,2020,0,2013,7,35.8,30.8,0.860335196,4.347,31,12:16,736,3,3,4,2,53,1.3,8,,
21,Sarabi,2020,0,2013,7,35.8,30.8,0.860335196,11.052,31,12:16,736,3,4,4,2,53,1.3,8,,
21,Sarabi,2020,0,2013,7,35.8,30.8,0.860335196,8.746,31,12:16,736,3,5,4,2,53,1.3,8,,
22,Ace,2020,1,2017,3,35.1,32,0.911680912,11.09,20,9:54,594,1,1,1,3.9,266,3.5,10,,
22,Ace,2020,1,2017,3,35.1,32,0.911680912,9.747,20,9:54,594,1,2,1,3.9,266,3.5,10,,
22,Ace,2020,1,2017,3,35.1,32,0.911680912,10.249,20,9:54,594,1,3,2,3.1,262,1.1,10,,
22,Ace,2020,1,2017,3,35.1,32,0.911680912,19.098,20,9:54,594,1,4,3,1.9,238,0.5,10,,
22,Ace,2020,1,2017,3,35.1,32,0.911680912,9.258,20,9:54,594,1,5,1,3.9,266,3.5,10,,
22,Ace,2020,1,2017,3,35.1,,,8.251,13,10:39,639,2,1,4,3,282,2.3,5,,
22,Ace,2020,1,2017,3,35.1,,,8.747,13,10:39,639,2,2,4,3,282,2.3,5,,
22,Ace,2020,1,2017,3,35.1,,,5.736,13,10:39,639,2,3,4,3,282,2.3,5,,
22,Ace,2020,1,2017,3,35.1,,,11.499,13,10:39,639,2,4,5,4.8,54,1.1,5,,
22,Ace,2020,1,2017,3,35.1,,,9.259,13,10:39,639,2,5,6,2.5,ABOVE,2.5,5,,
22,Ace,2020,1,2017,3,35.1,33.7,0.96011396,6.001,17,9:27,567,3,1,7,3.6,302,2.7,8,,
22,Ace,2020,1,2017,3,35.1,33.7,0.96011396,8.806,17,9:27,567,3,2,8,6,287,2.6,8,,
22,Ace,2020,1,2017,3,35.1,33.7,0.96011396,11.752,17,9:27,567,3,3,9,4.3,229,1.7,8,,
22,Ace,2020,1,2017,3,35.1,33.7,0.96011396,8.503,17,9:27,567,3,4,7,3.6,302,2.7,8,,
22,Ace,2020,1,2017,3,35.1,33.7,0.96011396,9.253,17,9:27,567,3,5,10,5,210,0.7,8,,
23,April,2020,0,2013,7,33.9,28.4,0.837758112,10.498,5,11:16,676,1,1,1,4.6,273,3.6,5,,
23,April,2020,0,2013,7,33.9,28.4,0.837758112,8.097,5,11:16,676,1,2,1,4.6,273,3.6,5,,
23,April,2020,0,2013,7,33.9,28.4,0.837758112,7.901,5,11:16,676,1,3,1,4.6,273,3.6,5,,
23,April,2020,0,2013,7,33.9,28.4,0.837758112,7.251,5,11:16,676,1,4,2,6,360,3.4,5,,
23,April,2020,0,2013,7,33.9,28.4,0.837758112,3,5,11:16,676,1,5,2,6,360,3.4,5,,
23,April,2020,0,2013,7,33.9,28.9,0.852507375,8.257,11,12:49,769,2,1,3,4.5,30,2.2,7,,
23,April,2020,0,2013,7,33.9,28.9,0.852507375,15.242,11,12:49,769,2,2,2,6,62,3.4,7,,
23,April,2020,0,2013,7,33.9,28.9,0.852507375,6.992,11,12:49,769,2,3,3,4.5,30,2.2,7,,
23,April,2020,0,2013,7,33.9,28.9,0.852507375,7.75,11,12:49,769,2,4,3,4.5,30,2.2,7,,
23,April,2020,0,2013,7,33.9,28.9,0.852507375,4,11,12:49,769,2,5,3,4.5,30,2.2,7,,
23,April,2020,0,2013,7,33.9,29,0.855457227,14.251,4,12:30,750,3,1,4,5,270,5,8,,
23,April,2020,0,2013,7,33.9,29,0.855457227,7.754,4,12:30,750,3,2,1,5,56,3.6,8,,
23,April,2020,0,2013,7,33.9,29,0.855457227,8.751,4,12:30,750,3,3,1,5,56,3.6,8,,
23,April,2020,0,2013,7,33.9,29,0.855457227,8.49,4,12:30,750,3,4,5,5,60,1,8,,
23,April,2020,0,2013,7,33.9,29,0.855457227,4.249,4,12:30,750,3,5,1,5,56,3.6,8,,
24,Apple,2020,0,2018,2,35.4,,,26.248,13,11:45,705,1,1,1,5,79,4.7,11,,
24,Apple,2020,0,2018,2,35.4,,,11.75,13,11:45,705,1,2,2,5,121,3.7,11,,
24,Apple,2020,0,2018,2,35.4,,,13.002,13,11:45,705,1,3,2,5,121,3.7,11,,
24,Apple,2020,0,2018,2,35.4,,,9.991,13,11:45,705,1,4,2,5,121,3.7,11,,
24,Apple,2020,0,2018,2,35.4,,,13.249,13,11:45,705,1,5,2,5,121,3.7,11,,
24,Apple,2020,0,2018,2,35.4,28.9,0.816384181,20.253,5,11:20,680,2,1,3,5,80,4,5,,
24,Apple,2020,0,2018,2,35.4,28.9,0.816384181,7.996,5,11:20,680,2,2,3,5,80,4,5,,
24,Apple,2020,0,2018,2,35.4,28.9,0.816384181,8.5,5,11:20,680,2,3,3,5,80,4,5,,
24,Apple,2020,0,2018,2,35.4,28.9,0.816384181,7.748,5,11:20,680,2,4,2,5,338,3.7,5,,
24,Apple,2020,0,2018,2,35.4,28.9,0.816384181,8.759,5,11:20,680,2,5,3,5,80,4,5,,
24,Apple,2020,0,2018,2,35.4,28.6,0.807909605,14.759,19,9:49,589,3,1,4,4,15,0.7,6,,
24,Apple,2020,0,2018,2,35.4,28.6,0.807909605,11.854,19,9:49,589,3,2,3,5,20,4,6,,
24,Apple,2020,0,2018,2,35.4,28.6,0.807909605,11.75,19,9:49,589,3,3,4,4,15,0.7,6,,
24,Apple,2020,0,2018,2,35.4,28.6,0.807909605,11.254,19,9:49,589,3,4,4,4,15,0.7,6,,
24,Apple,2020,0,2018,2,35.4,28.6,0.807909605,13.506,19,9:49,589,3,5,4,4,15,0.7,6,,
25,Attila,2020,1,2019,1,,29.7,,26.005,20,14:03,843,1,1,1,3.2,60,2,7,,
25,Attila,2020,1,2019,1,,29.7,,16.263,20,14:03,843,1,2,1,3.2,60,2,7,,
25,Attila,2020,1,2019,1,,29.7,,19.763,20,14:03,843,1,3,1,3.2,60,2,7,,
25,Attila,2020,1,2019,1,,29.7,,19.829,20,14:03,843,1,4,2,3.1,71,1,7,,
25,Attila,2020,1,2019,1,,29.7,,44.527,20,14:03,843,1,5,3,3.8,154,1.4,7,,
25,Attila,2020,1,2019,1,,30,,9.5,16,13:27,807,2,1,4,2.4,136,1.3,10,,
25,Attila,2020,1,2019,1,,30,,24.257,16,13:27,807,2,2,2,5,146,1,10,,
25,Attila,2020,1,2019,1,,30,,13.75,16,13:27,807,2,3,2,5,146,1,10,,
25,Attila,2020,1,2019,1,,30,,21.994,16,13:27,807,2,4,3,8,169,1.4,10,,
25,Attila,2020,1,2019,1,,30,,15.005,16,13:27,807,2,5,5,4.2,360,2.9,10,,
25,Attila,2020,1,2019,1,,29.1,,16.425,18,14:09,849,3,1,6,5,14,3.6,7,,
25,Attila,2020,1,2019,1,,29.1,,13.748,18,14:09,849,3,2,3,3.9,69,1.4,7,,
25,Attila,2020,1,2019,1,,29.1,,17.75,18,14:09,849,3,3,7,6,277,2.4,7,,
25,Attila,2020,1,2019,1,,29.1,,11.501,18,14:09,849,3,4,3,3.9,69,1.4,7,,
25,Attila,2020,1,2019,1,,29.1,,16.249,18,14:09,849,3,5,8,4.5,1,4.4,7,,
26,Beebe,2020,0,2013,7,33.7,31.6,0.93768546,21.493,8,10:44,644,1,1,1,4.4,355,1.2,4,,
26,Beebe,2020,0,2013,7,33.7,31.6,0.93768546,27.515,8,10:44,644,1,2,2,8,60,1.5,4,,
26,Beebe,2020,0,2013,7,33.7,31.6,0.93768546,15.261,8,10:44,644,1,3,3,3.4,359,2.5,4,,
26,Beebe,2020,0,2013,7,33.7,31.6,0.93768546,6.748,8,10:44,644,1,4,1,4.4,355,1.2,4,,
26,Beebe,2020,0,2013,7,33.7,31.6,0.93768546,21.76,8,10:44,644,1,5,4,7,85,2.5,4,,
26,Beebe,2020,0,2013,7,33.7,29,0.860534125,30.748,22,12:08,728,2,1,5,8,69,2.4,6,,
26,Beebe,2020,0,2013,7,33.7,29,0.860534125,14.504,22,12:08,728,2,2,5,8,69,2.4,6,,
26,Beebe,2020,0,2013,7,33.7,29,0.860534125,18.752,22,12:08,728,2,3,5,8,69,2.4,6,,
26,Beebe,2020,0,2013,7,33.7,29,0.860534125,18.263,22,12:08,728,2,4,5,8,69,2.4,6,,
26,Beebe,2020,0,2013,7,33.7,29,0.860534125,15.25,22,12:08,728,2,5,5,8,69,2.4,6,,
26,Beebe,2020,0,2013,7,33.7,28.3,0.839762611,21.765,14,12:11,731,3,1,6,5,103,4.9,5,,
26,Beebe,2020,0,2013,7,33.7,28.3,0.839762611,19.248,14,12:11,731,3,2,7,1.6,47,1.1,5,,
26,Beebe,2020,0,2013,7,33.7,28.3,0.839762611,41.774,14,12:11,731,3,3,6,5,103,4.9,5,,
26,Beebe,2020,0,2013,7,33.7,28.3,0.839762611,42.526,14,12:11,731,3,4,8,6,99,2.7,5,,
26,Beebe,2020,0,2013,7,33.7,28.3,0.839762611,42.003,14,12:11,731,3,5,5,14,102,2.4,5,,
27,Tui,2020,1,2015,5,34.5,29.7,0.860869565,12.496,9,13:15,795,1,1,1,3.2,108,2.6,10,,
27,Tui,2020,1,2015,5,34.5,29.7,0.860869565,6.25,9,13:15,795,1,2,1,3.2,108,2.6,10,,
27,Tui,2020,1,2015,5,34.5,29.7,0.860869565,6.251,9,13:15,795,1,3,1,3.2,108,2.6,10,,
27,Tui,2020,1,2015,5,34.5,29.7,0.860869565,4.5,9,13:15,795,1,4,1,3.2,108,2.6,10,,
27,Tui,2020,1,2015,5,34.5,29.7,0.860869565,5.249,9,13:15,795,1,5,1,3.2,108,2.6,10,,
27,Tui,2020,1,2015,5,34.5,,,6.752,5,13:02,782,2,1,2,3,216,1.9,6,,
27,Tui,2020,1,2015,5,34.5,,,5.245,5,13:02,782,2,2,2,3,216,1.9,6,,
27,Tui,2020,1,2015,5,34.5,,,5.746,5,13:02,782,2,3,2,3,216,1.9,6,,
27,Tui,2020,1,2015,5,34.5,,,5.998,5,13:02,782,2,4,2,3,216,1.9,6,,
27,Tui,2020,1,2015,5,34.5,,,5.996,5,13:02,782,2,5,2,3,216,1.9,6,,
27,Tui,2020,1,2015,5,34.5,29.1,0.843478261,29.005,14,12:57,777,3,1,3,5,88,5,9,,
27,Tui,2020,1,2015,5,34.5,29.1,0.843478261,22.749,14,12:57,777,3,2,4,5,334,3.8,9,,
27,Tui,2020,1,2015,5,34.5,29.1,0.843478261,12.501,14,12:57,777,3,3,4,5,334,3.8,9,,
27,Tui,2020,1,2015,5,34.5,29.1,0.843478261,6.75,14,12:57,777,3,4,4,5,334,3.8,9,,
27,Tui,2020,1,2015,5,34.5,29.1,0.843478261,15.738,14,12:57,777,3,5,4,5,334,3.8,9,,
27,Tui,2021,1,2015,6,34.5,29.1,0.843478261,6.25,,13:33,813,1,1,1,4.9,84,4.1,,,
27,Tui,2021,1,2015,6,34.5,29.1,0.843478261,5.5,,13:33,813,1,2,1,4.9,84,4.1,,,
27,Tui,2021,1,2015,6,34.5,29.1,0.843478261,5.75,,13:33,813,1,3,1,4.9,84,4.1,,,
27,Tui,2021,1,2015,6,34.5,29.1,0.843478261,12.5,,13:33,813,1,4,1,4.9,84,4.1,,,
27,Tui,2021,1,2015,6,34.5,29.1,0.843478261,16.252,,13:33,813,1,5,1,4.9,84,4.1,,,
27,Tui,2021,1,2015,6,34.5,29.3,0.849275362,15.748,,11:29,689,2,1,2,4.9,75,3.9,,,
27,Tui,2021,1,2015,6,34.5,29.3,0.849275362,7.249,,11:29,689,2,2,2,4.9,75,3.9,,,
27,Tui,2021,1,2015,6,34.5,29.3,0.849275362,12.25,,11:29,689,2,3,1,4.9,84,4.1,,,
27,Tui,2021,1,2015,6,34.5,29.3,0.849275362,6.25,,11:29,689,2,4,1,4.9,84,4.1,,,
27,Tui,2021,1,2015,6,34.5,29.3,0.849275362,6.001,,11:29,689,2,5,1,4.9,84,4.1,,,
27,Tui,2021,1,2015,6,34.5,,,14.249,,10:18,618,3,1,3,11,111,6,,,
27,Tui,2021,1,2015,6,34.5,,,23,,10:18,618,3,2,2,4.9,75,3.9,,,
27,Tui,2021,1,2015,6,34.5,,,36.249,,10:18,618,3,3,4,3.4,275,1.7,,,
27,Tui,2021,1,2015,6,34.5,,,7.499,,10:18,618,3,4,5,4.8,233,1.1,,,
27,Tui,2021,1,2015,6,34.5,,,9.747,,10:18,618,3,5,6,6,103,5.3,,,
28,Gramps,2020,1,2009,11,35.2,29.6,0.840909091,26.511,10,11:03,663,1,1,1,6,70,4.6,6,,
28,Gramps,2020,1,2009,11,35.2,29.6,0.840909091,17.743,10,11:03,663,1,2,1,6,70,4.6,6,,
28,Gramps,2020,1,2009,11,35.2,29.6,0.840909091,6.748,10,11:03,663,1,3,1,6,70,4.6,6,,
28,Gramps,2020,1,2009,11,35.2,29.6,0.840909091,5.494,10,11:03,663,1,4,1,6,70,4.6,6,,
28,Gramps,2020,1,2009,11,35.2,29.6,0.840909091,13.2,10,11:03,663,1,6,1,6,70,4.6,6,,
28,Gramps,2020,1,2009,11,35.2,28.8,0.818181818,12.507,15,11:46,706,2,1,1,8,100,4.6,5,,
28,Gramps,2020,1,2009,11,35.2,28.8,0.818181818,17.246,15,11:46,706,2,2,2,8,76,4.5,5,,
28,Gramps,2020,1,2009,11,35.2,28.8,0.818181818,7.301,15,11:46,706,2,3,1,8,100,4.6,5,,
28,Gramps,2020,1,2009,11,35.2,28.8,0.818181818,18.51,15,11:46,706,2,5,3,7,31,6,5,,
28,Gramps,2020,1,2009,11,35.2,28.8,0.818181818,13.601,15,11:46,706,2,6,1,8,100,4.6,5,,
28,Gramps,2020,1,2009,11,35.2,29.1,0.826704545,51.748,7,11:41,701,3,1,4,5,196,2.9,8,,
28,Gramps,2020,1,2009,11,35.2,29.1,0.826704545,24.999,7,11:41,701,3,2,1,5,5,4.6,8,,
28,Gramps,2020,1,2009,11,35.2,29.1,0.826704545,22.504,7,11:41,701,3,3,4,5,196,2.9,8,,
28,Gramps,2020,1,2009,11,35.2,29.1,0.826704545,12.008,7,11:41,701,3,4,1,5,5,4.6,8,,
28,Gramps,2020,1,2009,11,35.2,29.1,0.826704545,43.749,7,11:41,701,3,5,4,5,196,2.9,8,,
28,Gramps,2021,1,2009,12,35.2,,,9.749,,10:52,652,1,1,1,3.4,46,3.7,,,
28,Gramps,2021,1,2009,12,35.2,,,9.501,,10:52,652,1,2,1,3.4,46,3.7,,,
28,Gramps,2021,1,2009,12,35.2,,,4.25,,10:52,652,1,3,1,3.4,46,3.7,,,
28,Gramps,2021,1,2009,12,35.2,,,4.49,,10:52,652,1,4,1,3.4,46,3.7,,,
28,Gramps,2021,1,2009,12,35.2,,,3.502,,10:52,652,1,5,1,3.4,46,3.7,,,
28,Gramps,2021,1,2009,12,35.2,,,17.004,,10:21,621,2,1,2,8,0,6,,,
28,Gramps,2021,1,2009,12,35.2,,,28.003,,10:21,621,2,2,3,7,314,4.2,,,
28,Gramps,2021,1,2009,12,35.2,,,16.753,,10:21,621,2,3,4,7,353,3.2,,,
28,Gramps,2021,1,2009,12,35.2,,,12.753,,10:21,621,2,4,1,3.4,46,3.7,,,
28,Gramps,2021,1,2009,12,35.2,,,19.252,,10:21,621,2,5,1,3.4,46,3.7,,,
28,Gramps,2021,1,2009,12,35.2,,,10.5,,10:42,642,3,1,5,6,14,4.3,,,
28,Gramps,2021,1,2009,12,35.2,,,21.748,,10:42,642,3,2,4,7,353,3.2,,,
28,Gramps,2021,1,2009,12,35.2,,,7.25,,10:42,642,3,3,1,3.4,46,3.7,,,
28,Gramps,2021,1,2009,12,35.2,,,6.751,,10:42,642,3,4,5,6,14,4.3,,,
28,Gramps,2021,1,2009,12,35.2,,,20,,10:42,642,3,5,2,8,0,6,,,
29,Champ,2020,1,2011,9,36.7,30.5,0.83106267,13.755,11,9:48,588,1,1,1,5,38,1.5,10,,
29,Champ,2020,1,2011,9,36.7,30.5,0.83106267,11.758,11,9:48,588,1,2,2,6,8,4.8,10,,
29,Champ,2020,1,2011,9,36.7,30.5,0.83106267,16.501,11,9:48,588,1,3,3,7,1,1.4,10,,
29,Champ,2020,1,2011,9,36.7,30.5,0.83106267,16.765,11,9:48,588,1,4,4,12,344,4.1,10,,
29,Champ,2020,1,2011,9,36.7,30.5,0.83106267,8.5,11,9:48,588,1,5,4,12,344,4.1,10,,
29,Champ,2020,1,2011,9,36.7,31.6,0.861035422,6.504,14,10:26,626,2,1,4,6,354,4.1,10,,
29,Champ,2020,1,2011,9,36.7,31.6,0.861035422,7.26,14,10:26,626,2,2,5,5,5,0.9,10,,
29,Champ,2020,1,2011,9,36.7,31.6,0.861035422,6.506,14,10:26,626,2,3,4,6,354,4.1,10,,
29,Champ,2020,1,2011,9,36.7,31.6,0.861035422,4.01,14,10:26,626,2,4,4,6,354,4.1,10,,
29,Champ,2020,1,2011,9,36.7,31.6,0.861035422,10.852,14,10:26,626,2,5,5,6,354,4.1,10,,
29,Champ,2020,1,2011,9,36.7,30.5,0.83106267,26.761,22,9:34,574,3,1,6,8,100,5,8,,
29,Champ,2020,1,2011,9,36.7,30.5,0.83106267,3.755,22,9:34,574,3,2,7,1.7,48,0.3,8,,
29,Champ,2020,1,2011,9,36.7,30.5,0.83106267,11.009,22,9:34,574,3,3,8,3.8,60,3.5,8,,
29,Champ,2020,1,2011,9,36.7,30.5,0.83106267,29.024,22,9:34,574,3,4,6,8,100,5,8,,
29,Champ,2020,1,2011,9,36.7,30.5,0.83106267,25.498,22,9:34,574,3,5,9,5,335,4.2,8,,
30,Skeet,2020,1,2013,7,35.4,27.7,0.782485876,14.014,4,9:34,574,1,1,1,3.6,252,1.9,2,,
30,Skeet,2020,1,2013,7,35.4,27.7,0.782485876,31.751,4,9:34,574,1,2,1,3.6,252,1.9,2,,
30,Skeet,2020,1,2013,7,35.4,27.7,0.782485876,13.252,4,9:34,574,1,3,1,3.6,252,1.9,2,,
30,Skeet,2020,1,2013,7,35.4,27.7,0.782485876,62.25,4,9:34,574,1,4,2,7,359,1.8,2,,
30,Skeet,2020,1,2013,7,35.4,27.7,0.782485876,15.511,4,9:34,574,1,5,1,3.6,252,1.9,2,,
30,Skeet,2020,1,2013,7,35.4,27.3,0.771186441,30.501,4,11:52,712,2,1,3,9,209,1.7,5,,
30,Skeet,2020,1,2013,7,35.4,27.3,0.771186441,36.272,4,11:52,712,2,2,4,8,265,4.6,5,,
30,Skeet,2020,1,2013,7,35.4,27.3,0.771186441,26.005,4,11:52,712,2,3,2,5,42,1.8,5,,
30,Skeet,2020,1,2013,7,35.4,27.3,0.771186441,9.251,4,11:52,712,2,4,1,4.5,174,1.9,5,,
30,Skeet,2020,1,2013,7,35.4,27.3,0.771186441,8.25,4,11:52,712,2,5,2,5,42,1.8,5,,
30,Skeet,2020,1,2013,7,35.4,27.1,0.765536723,14.757,4,11:52,712,3,1,3,5,172,1.7,4,,
30,Skeet,2020,1,2013,7,35.4,27.1,0.765536723,4.756,4,10:54,654,3,2,4,5,308,4.6,4,,
30,Skeet,2020,1,2013,7,35.4,27.1,0.765536723,12.502,4,10:54,654,3,3,1,6,100,1.9,4,,
30,Skeet,2020,1,2013,7,35.4,27.1,0.765536723,12.774,4,10:54,654,3,4,3,5,172,1.7,4,,
30,Skeet,2020,1,2013,7,35.4,27.1,0.765536723,9.75,4,10:54,654,3,5,3,5,172,1.7,4,,
30,Skeet,2021,1,2013,8,35.4,28.2,0.796610169,11.499,,11:59,719,1,1,1,6,298,1.9,,,
30,Skeet,2021,1,2013,8,35.4,28.2,0.796610169,21.249,,11:59,719,1,2,2,5,70,5,,,
30,Skeet,2021,1,2013,8,35.4,28.2,0.796610169,14.251,,11:59,719,1,3,1,6,298,1.9,,,
30,Skeet,2021,1,2013,8,35.4,28.2,0.796610169,7.498,,11:59,719,1,4,3,1.9,46,1.4,,,
30,Skeet,2021,1,2013,8,35.4,28.2,0.796610169,10.003,,11:59,719,1,5,3,1.9,46,1.4,,,
30,Skeet,2021,1,2013,8,35.4,28.1,0.793785311,7.997,,12:30,750,2,1,1,6,298,1.9,,,
30,Skeet,2021,1,2013,8,35.4,28.1,0.793785311,7.499,,12:30,750,2,2,1,6,298,1.9,,,
30,Skeet,2021,1,2013,8,35.4,28.1,0.793785311,6.501,,12:30,750,2,3,1,6,298,1.9,,,
30,Skeet,2021,1,2013,8,35.4,28.1,0.793785311,23.98,,12:30,750,2,4,5,11,130,2.5,,,
30,Skeet,2021,1,2013,8,35.4,28.1,0.793785311,5.498,,12:30,750,2,5,1,6,298,1.9,,,
30,Skeet,2021,1,2013,8,35.4,,,6.001,,10:24,624,3,1,1,6,298,1.9,,,
30,Skeet,2021,1,2013,8,35.4,,,6,,10:24,624,3,2,1,6,298,1.9,,,
30,Skeet,2021,1,2013,8,35.4,,,4.246,,10:24,624,3,3,1,6,298,1.9,,,
30,Skeet,2021,1,2013,8,35.4,,,3.242,,10:24,624,3,4,1,6,298,1.9,,,
30,Skeet,2021,1,2013,8,35.4,,,5.503,,10:24,624,3,5,1,6,298,1.9,,,
31,Florence,2020,0,2015,5,33.9,29.2,0.861356932,25.498,6,10:39,639,1,1,1,6,356,6,2,,
31,Florence,2020,0,2015,5,33.9,29.2,0.861356932,25.249,6,10:39,639,1,2,1,6,356,6,2,,
31,Florence,2020,0,2015,5,33.9,29.2,0.861356932,23,6,10:39,639,1,3,1,6,356,6,2,,
31,Florence,2020,0,2015,5,33.9,29.2,0.861356932,17.996,6,10:39,639,1,4,1,6,356,6,2,,
31,Florence,2020,0,2015,5,33.9,29.2,0.861356932,25.766,6,10:39,639,1,5,2,9,189,4.1,2,,
31,Florence,2020,0,2015,5,33.9,29.8,0.879056047,36.253,2,12:55,775,2,1,3,4.1,333,2.4,4,,
31,Florence,2020,0,2015,5,33.9,29.8,0.879056047,11.752,2,12:55,775,2,2,3,4.1,333,2.4,4,,
31,Florence,2020,0,2015,5,33.9,29.8,0.879056047,10.25,2,12:55,775,2,3,3,4.1,333,2.4,4,,
31,Florence,2020,0,2015,5,33.9,29.8,0.879056047,13.496,2,12:55,775,2,4,3,4.1,333,2.4,4,,
31,Florence,2020,0,2015,5,33.9,29.8,0.879056047,46.782,2,12:55,775,2,5,4,9,302,1.3,4,,
31,Florence,2020,0,2015,5,33.9,29.5,0.87020649,37.02,8,11:49,709,3,1,1,7,330,6,8,,
31,Florence,2020,0,2015,5,33.9,29.5,0.87020649,21.013,8,11:49,709,3,2,1,7,330,6,8,,
31,Florence,2020,0,2015,5,33.9,29.5,0.87020649,19.999,8,11:49,709,3,3,1,7,330,6,8,,
31,Florence,2020,0,2015,5,33.9,29.5,0.87020649,16.251,8,11:49,709,3,4,1,7,330,6,8,,
31,Florence,2020,0,2015,5,33.9,29.5,0.87020649,10.013,8,11:49,709,3,6,1,7,330,6,8,,
31,Florence,2021,0,2015,6,33.9,27.1,0.799410029,23.252,,11:39,699,1,1,1,5,115,3.5,,,
31,Florence,2021,0,2015,6,33.9,27.1,0.799410029,16.75,,11:39,699,1,2,2,6,335,3.8,,,
