ID,SESSION,SPP,SKY_COND,TRT,GRID,PROP.1,PROP.3,PROP.6,PROP.9,X1ST.CHOICE,REMOVE,CONS,RECOVERED..Y.N.,CACHE_SITE,SEED_FATE,DIST..MOVED,SIZE.REM,AGE,Net_weight,SEX,REP,HANDLING,Mean.speed,Prop.time.groom,Rear...rate,Prop.time.center,CI,LATENCY.TO.EMERGE..sec..y,TIME.AT.END.OF.TUNNEL..sec..y,DISTANCE_TO_BARYCENTER,CONES,SHRUBS,METERS.CWD,X.CANOPY,ILLUMINATION_PERCENT,Degree_uncertainty
982000410167655,3,PM,0.40527296,EA,7B,1,1,1,1,9,1,0,Y,NA,NA,NA,9,AD,19.5,F,YES,-1.108809784,NA,NA,NA,NA,16.6783031,0.440984747,-0.184848402,-0.19986048,-2.600607842,-0.63390741,-1.123359656,0.885842185,1.258726221,0
982000410167655,3,PM,0.40527296,EA,7B,1,1,1,0.5,NA,0,0,NA,NA,NA,NA,NA,AD,19.5,F,YES,-1.108809784,NA,NA,NA,NA,16.6783031,0.440984747,-0.184848402,-0.19986048,-2.600607842,-0.63390741,-1.123359656,0.885842185,1.258726221,0
982000410167655,3,PM,0.40527296,EA,7B,1,1,1,0.5,1,1,0,Y,NA,NA,NA,NA,AD,19.5,F,YES,-1.108809784,NA,NA,NA,NA,16.6783031,0.440984747,-0.184848402,-0.19986048,-2.600607842,-0.63390741,-1.123359656,0.885842185,1.258726221,0
982000410167655,3,PM,0.40527296,EA,7B,0.5,1,1,0.5,6,1,0,Y,NA,NA,NA,6,AD,19.5,F,YES,-1.108809784,NA,NA,NA,NA,16.6783031,0.440984747,-0.184848402,-0.19986048,-2.600607842,-0.63390741,-1.123359656,0.885842185,1.258726221,0
982000410167655,3,PM,0.40527296,EA,7B,0.5,1,0,0.5,3,1,0,N,NA,NA,NA,3,AD,19.5,F,YES,-1.108809784,NA,NA,NA,NA,16.6783031,0.440984747,-0.184848402,-0.19986048,-2.600607842,-0.63390741,-1.123359656,0.885842185,0.913216651,1
982000410167655,3,PM,0.40527296,EA,7B,0.5,0.5,0,0.5,3,1,0,Y,NA,NA,NA,3,AD,19.5,F,YES,-1.108809784,NA,NA,NA,NA,16.6783031,0.440984747,-0.184848402,-0.19986048,-2.600607842,-0.63390741,-1.123359656,0.885842185,0.913216651,0
982000410167655,3,PM,0.40527296,EA,7B,0.5,1,0,0.5,NA,0,0,NA,NA,NA,NA,NA,AD,19.5,F,YES,-1.108809784,NA,NA,NA,NA,16.6783031,0.440984747,-0.184848402,-0.19986048,-2.600607842,-0.63390741,-1.123359656,0.885842185,0.913216651,0
982000410167655,3,PM,0.40527296,EA,7B,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,19.5,F,YES,-1.108809784,NA,NA,NA,NA,16.6783031,0.440984747,-0.184848402,-0.19986048,-2.600607842,-0.63390741,-1.123359656,0.885842185,0.913216651,0
982000410167655,3,PM,0.40527296,EA,7B,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,19.5,F,YES,-1.108809784,NA,NA,NA,NA,16.6783031,0.440984747,-0.184848402,-0.19986048,-2.600607842,-0.63390741,-1.123359656,0.885842185,0.913216651,1
982000410167655,3,PM,0.40527296,EA,7B,0.5,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,AD,19.5,F,YES,-1.108809784,NA,NA,NA,NA,16.6783031,0.440984747,-0.184848402,-0.19986048,-2.600607842,-0.63390741,-1.123359656,0.885842185,0.913216651,1
982000410167655,3,PM,0.40527296,EA,7B,0,0,0,0.5,9,1,0,Y,NA,NA,NA,9,AD,19.5,F,YES,-1.108809784,NA,NA,NA,NA,16.6783031,0.440984747,-0.184848402,-0.19986048,-2.600607842,-0.63390741,-1.123359656,0.885842185,0.913216651,0
982000410167657,3,PM,-1.178256995,EA,7A,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,1.823271384,0.391225243,-0.529687411,-1.231237739,-0.420416263,1.808250965,1
982000410167657,3,PM,1.988802914,EA,7A,0.5,1,1,0.5,1,1,0,Y,TREE BASE,4,161,1,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-1.028475565,0.391225243,-0.63390741,-1.123359656,-1.334797186,1.808250965,1
982000410167657,3,PM,1.988802914,EA,7A,0,1,1,0.5,9,1,0,Y,CWD,4,868,9,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-1.028475565,0.391225243,-0.63390741,-1.123359656,-1.334797186,1.808250965,0
982000410167657,3,PM,1.988802914,EA,7A,0,1,1,0,3,1,0,Y,ON GROUND,4,367,3,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-1.028475565,0.391225243,-0.63390741,-1.123359656,-1.334797186,1.808250965,0
982000410167657,3,PM,0.40527296,EA,7A,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-1.028475565,0.391225243,-0.63390741,-1.123359656,-1.334797186,1.561458415,0
982000410167657,3,PM,0.40527296,EA,7A,0.5,1,1,1,9,1,0,Y,TREE BASE,2,677,9,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-0.298815415,0.391225243,-0.529687411,-0.36821308,-1.073545499,2.114273727,0
982000410167657,3,PM,0.40527296,EA,7A,0.5,1,1,0.5,6,1,0,N,NA,NA,NA,6,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-0.298815415,0.391225243,-0.529687411,-0.36821308,-1.073545499,2.114273727,0
982000410167657,3,PM,0.40527296,EA,7A,0.5,1,0.5,0.5,3,1,0,Y,HOLE,2,390,3,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-0.298815415,0.391225243,-0.529687411,-0.36821308,-1.073545499,2.114273727,0
982000410167657,3,PM,0.40527296,EA,7A,0.5,0.5,0.5,0.5,3,1,0,N,NA,NA,NA,3,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-0.298815415,0.391225243,-0.529687411,-0.36821308,-1.073545499,2.114273727,1
982000410167657,3,PM,-1.178256995,EA,7A,0.5,0,0,0,NA,0,0,NA,NA,NA,NA,NA,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-0.298815415,0.391225243,-0.529687411,-0.36821308,-1.073545499,1.995813303,0
982000410167657,3,PM,-1.178256995,EA,7A,0.5,0,0,0,1,1,0,Y,ON GROUND,4,30,1,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-0.298815415,0.391225243,-0.529687411,-0.36821308,-1.073545499,1.995813303,0
982000410167657,3,PM,-1.178256995,EA,7A,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-0.298815415,0.391225243,-0.529687411,-0.36821308,-1.073545499,1.995813303,1
982000410167657,3,PM,-1.178256995,EA,7A,1,1,1,1,NA,0,0,NA,NA,NA,NA,NA,AD,17,M,NO,-0.849362714,1.860149874,-0.771181515,1.484166353,2.843405562,14.12434732,NA,NA,-1.028475565,0.391225243,-0.63390741,-1.123359656,-1.334797186,1.995813303,0
982000410167660,3,PM,-0.386492018,REF,BG,1,1,1,1,6,1,0,N,NA,NA,NA,6,AD,20,M,YES,-0.901252128,NA,NA,NA,NA,18.14747662,1.435164101,1.403921375,1.518744168,0.17447724,0.929392576,0.171177332,0.624590498,-0.518180139,1
982000410167673,4,PM,-1.178256995,SH,6,0.5,0.5,1,0.5,3,0,1,NA,NA,NA,NA,NA,AD,12.5,F,NO,-0.641805059,-0.494695039,1.091191009,-0.716610399,-0.76205277,12.05101183,-0.988148074,0.344741523,0.682968125,1.059235481,-0.425467412,-0.044578833,0.885842185,0.179420135,1
982000410167673,4,PM,-1.178256995,SH,6,0.5,0.5,1,0.5,3,0,1,NA,NA,NA,NA,NA,AD,12.5,F,NO,-0.641805059,-0.494695039,1.091191009,-0.716610399,-0.76205277,12.05101183,-0.988148074,0.344741523,0.682968125,1.059235481,-0.425467412,-0.044578833,0.885842185,0.179420135,1
982000410167673,4,PM,0.40527296,SH,6,0.5,1,0,0.5,3,1,NA,Y,CWD,2,133,3,AD,12.5,F,NO,-0.641805059,-0.494695039,1.091191009,-0.716610399,-0.76205277,12.05101183,-0.988148074,0.344741523,0.809266259,1.059235481,-0.217027414,-0.152456915,-0.028538726,0.179420135,1
982000410167673,4,PM,0.40527296,SH,6,0.5,1,0,0.5,3,1,NA,Y,CWD,2,133,3,AD,12.5,F,NO,-0.641805059,-0.494695039,1.091191009,-0.716610399,-0.76205277,12.05101183,-0.988148074,0.344741523,0.809266259,1.059235481,-0.217027414,-0.152456915,-0.028538726,0.179420135,1
982000410167673,4,PM,0.40527296,SH,6,0.5,0.5,0.5,0.5,9,0,1,NA,NA,NA,NA,NA,AD,12.5,F,NO,-0.641805059,-0.494695039,1.091191009,-0.716610399,-0.76205277,12.05101183,-0.988148074,0.344741523,0.682968125,1.059235481,-0.425467412,-0.044578833,0.885842185,0.179420135,1
982000410167673,4,PM,0.40527296,SH,6,0.5,0.5,0.5,0.5,9,0,1,NA,NA,NA,NA,NA,AD,12.5,F,NO,-0.641805059,-0.494695039,1.091191009,-0.716610399,-0.76205277,12.05101183,-0.988148074,0.344741523,0.682968125,1.059235481,-0.425467412,-0.044578833,0.885842185,0.179420135,1
982000410167673,4,PM,-1.178256995,SH,6,0,1,0.5,1,NA,0,0,NA,NA,NA,NA,NA,AD,12.5,F,NO,-0.641805059,-0.494695039,1.091191009,-0.716610399,-0.76205277,12.05101183,-0.988148074,0.344741523,-1.352109298,1.059235481,-0.529687411,1.573592402,-1.073545499,0.488733465,1
982000410167673,4,PM,1.197037937,SH,6,0,0.5,0,0,NA,0,NA,NA,NA,NA,NA,NA,AD,12.5,F,NO,-0.641805059,-0.494695039,1.091191009,-0.716610399,-0.76205277,12.05101183,-0.988148074,0.344741523,0.682968125,1.059235481,-0.425467412,-0.044578833,0.885842185,0.488733465,1
982000410167673,4,PM,-1.178256995,SH,6,0,1,0.5,1,NA,0,0,NA,NA,NA,NA,NA,AD,12.5,F,NO,-0.641805059,-0.494695039,1.091191009,-0.716610399,-0.76205277,12.05101183,-0.988148074,0.344741523,-1.352109298,1.059235481,-0.529687411,1.573592402,-1.073545499,0.488733465,1
982000410167673,4,PM,1.197037937,SH,6,0,0.5,0,0,NA,0,NA,NA,NA,NA,NA,NA,AD,12.5,F,NO,-0.641805059,-0.494695039,1.091191009,-0.716610399,-0.76205277,12.05101183,-0.988148074,0.344741523,0.682968125,1.059235481,-0.425467412,-0.044578833,0.885842185,0.488733465,1
982000410167694,3,PM,-1.178256995,SH,6,0.5,0.5,0.5,1,3,1,0,N,NA,NA,NA,3,SU,16,M,YES,-0.226689748,0.393535937,-0.576343297,-0.402213718,-0.194069608,14.96185608,0.689529586,0.344741523,0.407079404,1.059235481,-0.217027414,0.710567743,-0.551042112,-1.09731999,0
982000410167694,3,PM,-1.178256995,SH,6,0.5,0,0.5,1,6,1,1,N,NA,NA,NA,6,SU,16,M,YES,-0.226689748,0.393535937,-0.576343297,-0.402213718,-0.194069608,14.96185608,0.689529586,0.344741523,0.407079404,1.059235481,-0.217027414,0.710567743,-0.551042112,-1.09731999,0
982000410167694,3,PM,-1.178256995,SH,6,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,SU,16,M,YES,-0.226689748,0.393535937,-0.576343297,-0.402213718,-0.194069608,14.96185608,0.689529586,0.344741523,0.407079404,1.059235481,-0.217027414,0.710567743,-0.551042112,-1.09731999,2
982000410167694,3,PM,-1.178256995,SH,6,0.5,0,0,1,NA,0,0,NA,NA,NA,NA,NA,SU,16,M,YES,-0.226689748,0.393535937,-0.576343297,-0.402213718,-0.194069608,14.96185608,0.689529586,0.344741523,0.407079404,1.059235481,-0.217027414,0.710567743,-0.551042112,-1.09731999,0
982000410167694,3,PM,-1.178256995,SH,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SU,16,M,YES,-0.226689748,0.393535937,-0.576343297,-0.402213718,-0.194069608,14.96185608,0.689529586,0.344741523,0.62473051,1.059235481,-0.425467412,-0.799725409,-1.857300572,-1.123644529,0
982000410167694,3,PM,-1.178256995,SH,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SU,16,M,YES,-0.226689748,0.393535937,-0.576343297,-0.402213718,-0.194069608,14.96185608,0.689529586,0.344741523,0.62473051,1.059235481,-0.425467412,-0.799725409,-1.857300572,-1.123644529,0
982000410167694,3,PM,-1.178256995,SH,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SU,16,M,YES,-0.226689748,0.393535937,-0.576343297,-0.402213718,-0.194069608,14.96185608,0.689529586,0.344741523,0.407079404,1.059235481,-0.217027414,0.710567743,-0.551042112,-1.123644529,0
982000410167694,3,PM,1.197037937,SH,6,1,1,1,0,NA,0,0,NA,NA,NA,NA,NA,SU,16,M,YES,-0.226689748,0.393535937,-0.576343297,-0.402213718,-0.194069608,14.96185608,0.689529586,0.344741523,-0.909321753,1.059235481,0.095632583,-1.231237739,-0.028538726,-1.06112375,0
982000410167696,3,PM,1.988802914,REF,BG,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,SU,13,M,YES,1.90077622,-1.341612947,-0.690437746,-1.188205416,-1.132476571,15.18269876,-0.118241139,-0.184848402,-1.028475565,0.17447724,-0.425467412,1.03420199,-0.159164576,-0.788006661,2
982000410167696,3,PM,1.988802914,REF,BG,0.5,0.5,0.5,1,6,1,NA,NA,NA,NA,NA,6,SU,13,M,YES,1.90077622,-1.341612947,-0.690437746,-1.188205416,-1.132476571,15.18269876,-0.118241139,-0.184848402,-1.028475565,0.17447724,-0.425467412,1.03420199,-0.159164576,-0.788006661,2
982000410167696,3,PM,1.988802914,REF,BG,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,SU,13,M,YES,1.90077622,-1.341612947,-0.690437746,-1.188205416,-1.132476571,15.18269876,-0.118241139,-0.184848402,-1.028475565,0.17447724,-0.425467412,1.03420199,-0.159164576,-0.788006661,2
982000410167696,3,PM,1.988802914,REF,BG,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,SU,13,M,YES,1.90077622,-1.341612947,-0.690437746,-1.188205416,-1.132476571,15.18269876,-0.118241139,-0.184848402,-1.028475565,0.17447724,-0.425467412,1.03420199,-0.159164576,-0.788006661,2
982000410167705,3,PM,-1.178256995,SH,10,1,0.5,0.5,1,6,1,0,N,NA,NA,NA,6,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.95879922,-0.33363693,0.616732579,-0.260334998,1.147093884,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,1,1,1,1,6,1,0,Y,SITE,1,NA,6,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,1,1,0.5,1,1,1,NA,Y,ON GROUND,4,169,1,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,2
982000410167705,3,PM,-1.178256995,SH,10,0.5,1,0.5,1,3,1,NA,N,NA,NA,NA,3,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,1
982000410167705,3,PM,-1.178256995,SH,10,0.5,0.5,0,0,3,1,NA,N,NA,NA,NA,3,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,2
982000410167705,3,PM,-1.178256995,SH,10,0.5,0,0.5,1,6,1,0,N,SITE,1,NA,9,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,0.5,0,0.5,0.5,NA,0,0,NA,NA,NA,NA,NA,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,0.5,0,0.5,0.5,6,0,NA,NA,NA,NA,NA,NA,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,1
982000410167705,3,PM,-1.178256995,SH,10,0.5,0,0.5,0.5,6,1,0,N,SITE,1,NA,6,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,0.5,0,0,0.5,9,1,0,Y,TREE BASE,4,172,9,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,1
982000410167705,3,PM,-1.178256995,SH,10,0.5,0,0,0,1,1,0,Y,SITE,2,10,1,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,1
982000410167705,3,PM,-1.178256995,SH,10,0.5,0,0,0.5,9,1,0,N,NA,NA,NA,9,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,1,1,1,1,3,1,0,N,NA,NA,NA,3,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.95879922,-0.33363693,0.616732579,-0.260334998,1.147093884,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,1,0.5,1,1,6,1,0,N,NA,NA,NA,6,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.95879922,-0.33363693,0.616732579,-0.260334998,1.147093884,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,1,0.5,0,0,1,1,0,Y,SITE,1,NA,1,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.95879922,-0.33363693,0.616732579,-0.260334998,1.147093884,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.722195314,2
982000410167705,3,PM,-1.178256995,SH,10,1,0.5,0,0,NA,0,0,NA,NA,NA,NA,NA,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.95879922,-0.33363693,0.616732579,-0.260334998,1.147093884,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,1,0.5,0,0,NA,0,0,NA,NA,NA,NA,NA,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.95879922,-0.33363693,0.616732579,-0.260334998,1.147093884,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.95879922,-0.33363693,0.616732579,-0.260334998,1.147093884,-0.722195314,2
982000410167705,3,PM,-1.178256995,SH,10,0.5,0.5,0,0,3,1,0,N,NA,NA,NA,3,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.95879922,-0.33363693,0.616732579,-0.260334998,1.147093884,-0.722195314,0
982000410167705,3,PM,-1.178256995,SH,10,0.5,0,0,0,1,1,0,Y,SITE,2,NA,1,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.95879922,-0.33363693,0.616732579,-0.260334998,1.147093884,-0.722195314,1
982000410167705,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.95879922,-0.33363693,0.616732579,-0.260334998,1.147093884,-0.722195314,1
982000410167705,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,SU,15.5,F,NO,1.745107979,1.178484241,-0.767670915,0.630803938,0.176354193,16.95180167,-0.801739445,-1.376425736,-0.401833019,-0.33363693,0.095632583,-0.907603492,0.232712961,-0.475402764,1
982000410167708,4,PM,-1.178256995,SH,10,1,1,1,0.5,3,1,0,N,NA,NA,NA,3,AD,18.5,F,YES,-1.108809784,0.868636226,-0.555279706,0.900286805,-0.144679768,14.11885794,-0.180377349,0.344741523,-1.178793822,-0.33363693,-0.008587416,0.063299249,0.624590498,0.488733465,0
982000410167708,4,PM,-1.178256995,SH,10,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,AD,18.5,F,YES,-1.108809784,0.868636226,-0.555279706,0.900286805,-0.144679768,14.11885794,-0.180377349,0.344741523,-1.178793822,-0.33363693,-0.008587416,0.063299249,0.624590498,0.488733465,2
982000410167708,4,PM,-1.178256995,SH,10,1,1,1,1,9,1,0,Y,ON GROUND,1,52,9,AD,18.5,F,YES,-1.108809784,0.868636226,-0.555279706,0.900286805,-0.144679768,14.11885794,-0.180377349,0.344741523,-1.178793822,-0.33363693,-0.008587416,0.063299249,0.624590498,0.488733465,0
982000410167708,4,PM,-1.178256995,SH,10,1,1,1,0.5,6,0,1,NA,NA,NA,NA,NA,AD,18.5,F,YES,-1.108809784,0.868636226,-0.555279706,0.900286805,-0.144679768,14.11885794,-0.180377349,0.344741523,-1.178793822,-0.33363693,-0.008587416,0.063299249,0.624590498,0.488733465,0
982000410167708,4,PM,-1.178256995,SH,10,1,0.5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,AD,18.5,F,YES,-1.108809784,0.868636226,-0.555279706,0.900286805,-0.144679768,14.11885794,-0.180377349,0.344741523,-1.178793822,-0.33363693,-0.008587416,0.063299249,0.624590498,0.488733465,2
982000410167709,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,18,M,NO,0.914877357,-1.713430565,-0.557035003,-1.839455674,-1.132476571,14.95519128,1.435164101,1.403921375,1.021152196,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,2
982000410167709,3,PM,-1.178256995,SH,10,0,0,0.5,0,6,1,0,Y,NA,NA,NA,6,AD,18,M,NO,0.914877357,-1.713430565,-0.557035003,-1.839455674,-1.132476571,14.95519128,1.435164101,1.403921375,1.021152196,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,1
982000410167709,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,18,M,NO,0.914877357,-1.713430565,-0.557035003,-1.839455674,-1.132476571,14.95519128,1.435164101,1.403921375,1.021152196,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.722195314,0
982000410167709,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,18,M,NO,0.914877357,-1.713430565,-0.557035003,-1.839455674,-1.132476571,14.95519128,1.435164101,1.403921375,1.021152196,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.475402764,1
982000410167709,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,18,M,NO,0.914877357,-1.713430565,-0.557035003,-1.839455674,-1.132476571,14.95519128,1.435164101,1.403921375,1.021152196,-0.33363693,-0.529687411,-0.691847327,1.408345571,-0.475402764,1
982000410167749,3,PM,-1.178256995,SH,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AD,NA,M,NO,-0.174800334,-1.011108398,2.091711591,-1.143291603,-0.71266293,NA,-1.050284283,1.006728931,-0.197134401,-0.33363693,-0.321247413,0.279055414,0.493964648,-0.922919922,2
982000410167749,3,PM,-1.178256995,SH,10,0.5,0,0,0,NA,0,0,NA,NA,NA,NA,NA,AD,NA,M,NO,-0.174800334,-1.011108398,2.091711591,-1.143291603,-0.71266293,NA,-1.050284283,1.006728931,-0.197134401,-0.33363693,-0.321247413,0.279055414,0.493964648,-0.922919922,1
982000410167749,3,PM,-1.178256995,SH,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AD,NA,M,NO,-0.174800334,-1.011108398,2.091711591,-1.143291603,-0.71266293,NA,-1.050284283,1.006728931,-0.197134401,-0.33363693,-0.321247413,0.279055414,0.493964648,-0.922919922,2
982000410167749,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,NA,M,NO,-0.174800334,-1.011108398,2.091711591,-1.143291603,-0.71266293,NA,-1.050284283,1.006728931,-0.197134401,-0.33363693,-0.321247413,0.279055414,0.493964648,-0.922919922,0
982000410167749,3,PM,-1.178256995,SH,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,AD,NA,M,NO,-0.174800334,-1.011108398,2.091711591,-1.143291603,-0.71266293,NA,-1.050284283,1.006728931,-0.197134401,-0.33363693,-0.321247413,0.279055414,0.493964648,-0.722195314,0
982000410167749,4,PM,-1.178256995,SH,10,1,1,1,1,NA,0,0,NA,NA,NA,NA,NA,AD,17.5,M,YES,-1.108809784,-1.217673741,0.603217811,-1.345403753,-0.68796801,16.36453009,-1.54737396,-0.184848402,1.285145718,-0.33363693,-0.008587416,0.063299249,0.624590498,0.488733465,0
