"","ID","Time1","Time2","observe","Attm","success","Group","testVal"
"487","KVV-BPX",6555,6581,1,0,0,"TK",0
"488","KVV-BPX",6581,6603,1,0,0,"TK",0
"489","KVV-BPX",6603,6740,1,0,0,"TK",0
"490","KVV-BPX",6740,6753,1,0,0,"TK",0
"491","KVV-BPX",6753,6785,1,0,0,"TK",0
"492","KVV-BPX",6785,7085,1,0,0,"TK",0
"493","KVV-BPX",7085,7151,1,0,0,"TK",0
"494","KVV-BPX",7151,7267,1,0,0,"TK",0
"495","KVV-BPX",7267,7651,1,0,0,"TK",0
"496","KVV-BPX",7651,7881,1,0,0,"TK",0
"497","KVV-BPX",7881,8301,1,0,0,"TK",0
"498","KVV-BPX",8301,8372,1,0,0,"TK",0
"499","MOR-GGM",0,153,0,0,0,"XMO",0
"500","MOR-GGM",153,284,0,0,0,"XMO",0
"501","MOR-GGM",284,303,0,0,0,"XMO",0
"502","MOR-GGM",303,325,0,1,0,"XMO",0
"503","MOR-GGM",325,343,1,1,0,"XMO",0
"504","MOR-GGM",343,386,1,1,0,"XMO",0
"505","MOR-GGM",386,388,1,1,0,"XMO",0
"506","MOR-GGM",388,396,1,2,0,"XMO",0
"507","MOR-GGM",396,399,1,2,0,"XMO",0
"508","MOR-GGM",399,402,1,2,0,"XMO",0
"509","MOR-GGM",402,410,1,2,0,"XMO",0
"510","MOR-GGM",410,417,1,2,0,"XMO",0
"511","MOR-GGM",417,461,1,2,0,"XMO",0
"512","MOR-GGM",461,481,1,2,0,"XMO",0
"513","MOR-GGM",481,484,1,2,0,"XMO",0
"514","MOR-GGM",484,485,1,2,0,"XMO",0
"515","MOR-GGM",485,495,1,2,0,"XMO",0
"516","MOR-GGM",495,499,1,2,0,"XMO",0
"517","MOR-GGM",499,534,1,2,0,"XMO",0
"518","MOR-GGM",534,571,1,2,0,"XMO",0
"519","MOR-GGM",571,576,1,2,0,"XMO",0
"520","MOR-GGM",576,750,1,2,0,"XMO",0
"521","MOR-GGM",750,760,1,2,0,"XMO",0
"522","MOR-GGM",760,769,1,2,0,"XMO",0
"523","MOR-GGM",769,773,1,2,0,"XMO",0
"524","MOR-GGM",773,797,1,2,0,"XMO",0
"525","MOR-GGM",797,817,1,2,0,"XMO",0
"526","MOR-GGM",817,821,1,2,0,"XMO",0
"527","MOR-GGM",821,829,1,2,0,"XMO",0
"528","MOR-GGM",829,839,1,3,0,"XMO",0
"529","MOR-GGM",839,851,2,3,0,"XMO",0
"530","MOR-GGM",851,874,2,4,0,"XMO",0
"531","MOR-GGM",874,893,2,5,0,"XMO",0
"532","MOR-GGM",893,917,3,5,0,"XMO",0
"533","MOR-GGM",917,934,3,5,0,"XMO",0
"534","MOR-GGM",934,938,3,5,0,"XMO",0
"535","MOR-GGM",938,971,3,5,0,"XMO",0
"536","MOR-GGM",971,987,3,5,0,"XMO",0
"537","MOR-GGM",987,1002,3,5,0,"XMO",0
"538","MOR-GGM",1002,1003,3,6,0,"XMO",0
"539","MOR-GGM",1003,1035,3,6,0,"XMO",0
"540","MOR-GGM",1035,1070,3,6,0,"XMO",0
"541","MOR-GGM",1070,1085,3,6,0,"XMO",0
"542","MOR-GGM",1085,1089,3,6,0,"XMO",0
"543","MOR-GGM",1089,1108,3,6,0,"XMO",0
"544","MOR-GGM",1108,1112,3,6,0,"XMO",0
"545","MOR-GGM",1112,1118,3,6,0,"XMO",0
"546","MOR-GGM",1118,1168,3,6,0,"XMO",0
"547","MOR-GGM",1168,1172,3,7,0,"XMO",0
"548","MOR-GGM",1172,1180,4,8,0,"XMO",0
"549","MOR-GGM",1180,1204,5,8,0,"XMO",0
"550","MOR-GGM",1204,1290,5,8,0,"XMO",0
"551","MOR-GGM",1290,1302,6,8,1,"XMO",0
"552","ORG-YPX",0,153,0,0,0,"CO",0
"553","ORG-YPX",153,284,1,0,0,"CO",0
"554","ORG-YPX",284,303,1,0,0,"CO",0
"555","ORG-YPX",303,325,1,0,0,"CO",0
"556","ORG-YPX",325,343,1,0,0,"CO",0
"557","ORG-YPX",343,386,1,0,0,"CO",0
"558","ORG-YPX",386,388,1,0,0,"CO",0
"559","ORG-YPX",388,396,1,0,0,"CO",0
"560","ORG-YPX",396,399,1,0,0,"CO",0
"561","ORG-YPX",399,402,1,0,0,"CO",0
"562","ORG-YPX",402,410,1,0,0,"CO",0
"563","ORG-YPX",410,417,1,0,0,"CO",0
"564","ORG-YPX",417,461,1,0,0,"CO",0
"565","ORG-YPX",461,481,1,0,0,"CO",0
"566","ORG-YPX",481,484,1,0,0,"CO",0
"567","ORG-YPX",484,485,1,0,0,"CO",0
"568","ORG-YPX",485,495,1,0,0,"CO",0
"569","ORG-YPX",495,499,1,0,0,"CO",0
"570","ORG-YPX",499,534,1,0,0,"CO",0
"571","ORG-YPX",534,571,1,0,0,"CO",0
"572","ORG-YPX",571,576,1,0,0,"CO",0
"573","ORG-YPX",576,750,1,0,0,"CO",0
"574","ORG-YPX",750,760,1,0,0,"CO",0
"575","ORG-YPX",760,769,1,0,0,"CO",0
"576","ORG-YPX",769,773,1,0,0,"CO",0
"577","ORG-YPX",773,797,1,0,0,"CO",0
"578","ORG-YPX",797,817,1,0,0,"CO",0
"579","ORG-YPX",817,821,1,0,0,"CO",0
"580","ORG-YPX",821,829,1,0,0,"CO",0
"581","ORG-YPX",829,839,1,0,0,"CO",0
"582","ORG-YPX",839,851,1,0,0,"CO",0
"583","ORG-YPX",851,874,1,0,0,"CO",0
"584","ORG-YPX",874,893,1,0,0,"CO",0
"585","ORG-YPX",893,917,1,0,0,"CO",0
"586","ORG-YPX",917,934,1,0,0,"CO",0
"587","ORG-YPX",934,938,1,0,0,"CO",0
"588","ORG-YPX",938,971,1,0,0,"CO",0
"589","ORG-YPX",971,987,1,0,0,"CO",0
"590","ORG-YPX",987,1002,1,0,0,"CO",0
"591","ORG-YPX",1002,1003,1,0,0,"CO",0
"592","ORG-YPX",1003,1035,1,0,0,"CO",0
"593","ORG-YPX",1035,1070,1,0,0,"CO",0
"594","ORG-YPX",1070,1085,1,0,0,"CO",0
"595","ORG-YPX",1085,1089,1,0,0,"CO",0
"596","ORG-YPX",1089,1108,1,0,0,"CO",0
"597","ORG-YPX",1108,1112,1,0,0,"CO",0
"598","ORG-YPX",1112,1118,1,0,0,"CO",0
"599","ORG-YPX",1118,1168,1,0,0,"CO",0
"600","ORG-YPX",1168,1172,1,0,0,"CO",0
"601","ORG-YPX",1172,1180,1,0,0,"CO",0
"602","ORG-YPX",1180,1204,1,0,0,"CO",0
"603","ORG-YPX",1204,1290,1,0,0,"CO",0
"604","ORG-YPX",1290,1302,1,0,0,"CO",0
"605","ORG-YPX",1302,1399,1,0,0,"CO",0
"606","ORG-YPX",1399,1427,1,0,0,"CO",0
"607","ORG-YPX",1427,1437,1,0,0,"CO",0
"608","ORG-YPX",1437,1462,1,0,0,"CO",0
"609","ORG-YPX",1462,1481,1,0,0,"CO",0
"610","ORG-YPX",1481,1509,1,0,0,"CO",0
"611","ORG-YPX",1509,1528,1,0,0,"CO",0
"612","ORG-YPX",1528,1558,1,0,0,"CO",0
"613","ORG-YPX",1558,1568,1,0,0,"CO",0
"614","ORG-YPX",1568,1580,1,0,0,"CO",0
"615","ORG-YPX",1580,1815,1,0,0,"CO",0
"616","ORG-YPX",1815,1853,1,0,0,"CO",0
"617","ORG-YPX",1853,2023,1,0,0,"CO",0
"618","ORG-YPX",2023,2062,1,0,0,"CO",0
"619","ORG-YPX",2062,2386,1,0,0,"CO",0
"620","ORG-YPX",2386,2392,1,0,0,"CO",0
"621","ORG-YPX",2392,2407,1,0,0,"CO",0
"622","ORG-YPX",2407,2599,1,0,0,"CO",0
"623","ORG-YPX",2599,2608,1,0,0,"CO",0
"624","ORG-YPX",2608,2617,1,0,0,"CO",0
"625","ORG-YPX",2617,2665,1,0,0,"CO",0
"626","ORG-YPX",2665,2695,1,0,0,"CO",0
"627","ORG-YPX",2695,2826,1,0,0,"CO",0
"628","ORG-YPX",2826,2888,1,0,0,"CO",0
"629","ORG-YPX",2888,2929,1,0,0,"CO",0
"630","ORG-YPX",2929,2943,1,0,0,"CO",0
"631","ORG-YPX",2943,3102,1,0,0,"CO",0
"632","ORG-YPX",3102,3113,1,0,0,"CO",0
"633","ORG-YPX",3113,3138,1,0,0,"CO",0
"634","ORG-YPX",3138,3153,1,0,0,"CO",0
"635","ORG-YPX",3153,3178,1,0,0,"CO",0
"636","ORG-YPX",3178,3204,1,0,0,"CO",0
"637","ORG-YPX",3204,3315,1,0,0,"CO",0
"638","ORG-YPX",3315,3334,1,0,0,"CO",0
"639","ORG-YPX",3334,3593,1,0,0,"CO",0
"640","ORG-YPX",3593,3857,1,0,0,"CO",0
"641","ORG-YPX",3857,3864,1,0,0,"CO",0
"642","ORG-YPX",3864,3885,1,0,0,"CO",0
"643","ORG-YPX",3885,3918,1,0,0,"CO",0
"644","ORG-YPX",3918,3937,1,0,0,"CO",0
"645","ORG-YPX",3937,3977,1,0,0,"CO",0
"646","ORG-YPX",3977,3990,1,0,0,"CO",0
"647","ORG-YPX",3990,4051,1,0,0,"CO",0
"648","ORG-YPX",4051,4055,1,0,0,"CO",0
"649","ORG-YPX",4055,4059,1,0,0,"CO",0
"650","ORG-YPX",4059,4114,1,0,0,"CO",0
"651","ORG-YPX",4114,4165,1,0,0,"CO",0
"652","ORG-YPX",4165,4467,1,0,0,"CO",0
"653","ORG-YPX",4467,4531,1,0,0,"CO",0
"654","ORG-YPX",4531,4732,1,0,0,"CO",0
"655","ORG-YPX",4732,4916,1,0,0,"CO",0
"656","ORG-YPX",4916,4930,1,0,0,"CO",0
"657","ORG-YPX",4930,4955,1,0,0,"CO",0
"658","ORG-YPX",4955,4964,1,0,0,"CO",0
"659","ORG-YPX",4964,4988,1,0,0,"CO",0
"660","ORG-YPX",4988,5034,1,0,0,"CO",0
"661","ORG-YPX",5034,5393,1,0,0,"CO",0
"662","ORG-YPX",5393,5480,1,0,0,"CO",0
"663","ORG-YPX",5480,5580,1,0,0,"CO",0
"664","ORG-YPX",5580,6101,1,0,0,"CO",0
"665","ORG-YPX",6101,6128,1,0,0,"CO",0
"666","ORG-YPX",6128,6133,1,0,0,"CO",0
"667","ORG-YPX",6133,6261,1,0,0,"CO",0
"668","ORG-YPX",6261,6435,1,0,0,"CO",0
"669","ORG-YPX",6435,6478,1,0,0,"CO",0
"670","ORG-YPX",6478,6513,1,0,0,"CO",0
"671","ORG-YPX",6513,6549,1,0,0,"CO",0
"672","ORG-YPX",6549,6555,1,0,0,"CO",0
"673","ORG-YPX",6555,6581,1,0,0,"CO",0
"674","ORG-YPX",6581,6603,1,0,0,"CO",0
"675","ORG-YPX",6603,6740,1,0,0,"CO",0
"676","ORG-YPX",6740,6753,1,0,0,"CO",0
"677","ORG-YPX",6753,6785,1,0,0,"CO",0
"678","ORG-YPX",6785,7085,1,0,0,"CO",0
"679","ORG-YPX",7085,7151,1,0,0,"CO",0
"680","ORG-YPX",7151,7267,1,0,0,"CO",0
"681","ORG-YPX",7267,7651,1,0,0,"CO",0
"682","ORG-YPX",7651,7881,1,0,0,"CO",0
"683","ORG-YPX",7881,8301,1,0,0,"CO",0
"684","ORG-YPX",8301,8372,1,0,0,"CO",0
"685","ORX-GGM",0,153,0,0,0,"XMO",0
"686","ORX-GGM",153,284,0,0,0,"XMO",0
"687","ORX-GGM",284,303,0,0,0,"XMO",0
"688","ORX-GGM",303,325,0,0,0,"XMO",0
"689","ORX-GGM",325,343,0,0,0,"XMO",0
"690","ORX-GGM",343,386,0,0,0,"XMO",0
"691","ORX-GGM",386,388,0,0,0,"XMO",0
"692","ORX-GGM",388,396,0,0,0,"XMO",0
"693","ORX-GGM",396,399,0,0,0,"XMO",0
"694","ORX-GGM",399,402,0,0,0,"XMO",0
"695","ORX-GGM",402,410,0,0,0,"XMO",0
"696","ORX-GGM",410,417,0,0,0,"XMO",0
"697","ORX-GGM",417,461,0,0,0,"XMO",0
"698","ORX-GGM",461,481,0,0,0,"XMO",0
"699","ORX-GGM",481,484,0,0,0,"XMO",0
"700","ORX-GGM",484,485,0,0,0,"XMO",0
"701","ORX-GGM",485,495,0,0,0,"XMO",0
"702","ORX-GGM",495,499,0,0,0,"XMO",0
"703","ORX-GGM",499,534,0,0,0,"XMO",0
"704","ORX-GGM",534,571,0,0,0,"XMO",0
"705","ORX-GGM",571,576,0,0,0,"XMO",0
"706","ORX-GGM",576,750,0,0,0,"XMO",0
"707","ORX-GGM",750,760,0,0,0,"XMO",0
"708","ORX-GGM",760,769,0,0,0,"XMO",0
"709","ORX-GGM",769,773,0,0,0,"XMO",0
"710","ORX-GGM",773,797,0,0,0,"XMO",0
"711","ORX-GGM",797,817,0,0,0,"XMO",0
"712","ORX-GGM",817,821,0,0,0,"XMO",0
"713","ORX-GGM",821,829,0,0,0,"XMO",0
"714","ORX-GGM",829,839,0,0,0,"XMO",0
"715","ORX-GGM",839,851,0,0,0,"XMO",0
"716","ORX-GGM",851,874,0,0,0,"XMO",0
"717","ORX-GGM",874,893,0,0,0,"XMO",0
"718","ORX-GGM",893,917,0,0,0,"XMO",0
"719","ORX-GGM",917,934,0,0,0,"XMO",0
"720","ORX-GGM",934,938,0,0,0,"XMO",0
"721","ORX-GGM",938,971,0,0,0,"XMO",0
"722","ORX-GGM",971,987,0,0,0,"XMO",0
"723","ORX-GGM",987,1002,0,0,0,"XMO",0
"724","ORX-GGM",1002,1003,0,0,0,"XMO",0
"725","ORX-GGM",1003,1035,0,0,0,"XMO",0
"726","ORX-GGM",1035,1070,0,0,0,"XMO",0
"727","ORX-GGM",1070,1085,0,0,0,"XMO",0
"728","ORX-GGM",1085,1089,0,0,0,"XMO",0
"729","ORX-GGM",1089,1108,0,0,0,"XMO",0
"730","ORX-GGM",1108,1112,0,0,0,"XMO",0
"731","ORX-GGM",1112,1118,0,0,0,"XMO",0
"732","ORX-GGM",1118,1168,0,0,0,"XMO",0
"733","ORX-GGM",1168,1172,0,0,0,"XMO",0
"734","ORX-GGM",1172,1180,0,0,0,"XMO",0
"735","ORX-GGM",1180,1204,0,0,0,"XMO",0
"736","ORX-GGM",1204,1290,0,0,0,"XMO",0
"737","ORX-GGM",1290,1302,0,0,0,"XMO",0
"738","ORX-GGM",1302,1399,0,0,0,"XMO",0
"739","ORX-GGM",1399,1427,0,0,0,"XMO",0
"740","ORX-GGM",1427,1437,0,0,0,"XMO",0
"741","ORX-GGM",1437,1462,0,0,0,"XMO",0
"742","ORX-GGM",1462,1481,0,0,0,"XMO",0
"743","ORX-GGM",1481,1509,0,0,0,"XMO",0
"744","ORX-GGM",1509,1528,0,0,0,"XMO",0
"745","ORX-GGM",1528,1558,0,0,0,"XMO",0
"746","ORX-GGM",1558,1568,0,0,0,"XMO",0
"747","ORX-GGM",1568,1580,0,0,0,"XMO",0
"748","ORX-GGM",1580,1815,0,0,0,"XMO",0
"749","ORX-GGM",1815,1853,0,0,0,"XMO",0
"750","ORX-GGM",1853,2023,0,0,0,"XMO",0
"751","ORX-GGM",2023,2062,0,0,0,"XMO",0
"752","ORX-GGM",2062,2386,0,0,0,"XMO",0
"753","ORX-GGM",2386,2392,0,0,0,"XMO",0
"754","ORX-GGM",2392,2407,0,0,0,"XMO",0
"755","ORX-GGM",2407,2599,0,0,0,"XMO",0
"756","ORX-GGM",2599,2608,0,0,0,"XMO",0
"757","ORX-GGM",2608,2617,0,0,0,"XMO",0
"758","ORX-GGM",2617,2665,0,0,0,"XMO",0
"759","ORX-GGM",2665,2695,0,0,0,"XMO",0
"760","ORX-GGM",2695,2826,0,0,0,"XMO",0
"761","ORX-GGM",2826,2888,0,0,0,"XMO",0
"762","ORX-GGM",2888,2929,0,1,0,"XMO",0
"763","ORX-GGM",2929,2943,0,1,1,"XMO",0
"764","RBX-WVP",0,153,0,0,0,"UC",0
"765","RBX-WVP",153,284,0,0,0,"UC",0
"766","RBX-WVP",284,303,0,0,0,"UC",0
"767","RBX-WVP",303,325,0,0,0,"UC",0
"768","RBX-WVP",325,343,0,0,0,"UC",0
"769","RBX-WVP",343,386,0,0,0,"UC",0
"770","RBX-WVP",386,388,0,0,0,"UC",0
"771","RBX-WVP",388,396,0,0,0,"UC",0
"772","RBX-WVP",396,399,0,0,0,"UC",0
"773","RBX-WVP",399,402,0,0,0,"UC",0
"774","RBX-WVP",402,410,0,0,0,"UC",0
"775","RBX-WVP",410,417,0,0,0,"UC",0
"776","RBX-WVP",417,461,0,0,0,"UC",0
"777","RBX-WVP",461,481,0,0,0,"UC",0
"778","RBX-WVP",481,484,0,0,0,"UC",0
"779","RBX-WVP",484,485,0,0,0,"UC",0
"780","RBX-WVP",485,495,0,0,0,"UC",0
"781","RBX-WVP",495,499,0,0,0,"UC",0
"782","RBX-WVP",499,534,0,0,0,"UC",0
"783","RBX-WVP",534,571,0,0,0,"UC",0
"784","RBX-WVP",571,576,0,0,0,"UC",0
"785","RBX-WVP",576,750,0,0,0,"UC",0
"786","RBX-WVP",750,760,0,0,0,"UC",0
"787","RBX-WVP",760,769,0,0,0,"UC",0
"788","RBX-WVP",769,773,0,0,0,"UC",0
"789","RBX-WVP",773,797,0,0,0,"UC",0
"790","RBX-WVP",797,817,0,0,0,"UC",0
"791","RBX-WVP",817,821,0,0,0,"UC",0
"792","RBX-WVP",821,829,0,0,0,"UC",0
"793","RBX-WVP",829,839,0,0,0,"UC",0
"794","RBX-WVP",839,851,0,0,0,"UC",0
"795","RBX-WVP",851,874,0,0,0,"UC",0
"796","RBX-WVP",874,893,0,0,0,"UC",0
"797","RBX-WVP",893,917,0,0,0,"UC",0
"798","RBX-WVP",917,934,0,0,0,"UC",0
"799","RBX-WVP",934,938,0,0,0,"UC",0
"800","RBX-WVP",938,971,0,0,0,"UC",0
"801","RBX-WVP",971,987,0,0,0,"UC",0
"802","RBX-WVP",987,1002,0,0,0,"UC",0
"803","RBX-WVP",1002,1003,0,0,0,"UC",0
"804","RBX-WVP",1003,1035,0,0,0,"UC",0
"805","RBX-WVP",1035,1070,0,0,0,"UC",0
"806","RBX-WVP",1070,1085,0,0,0,"UC",0
"807","RBX-WVP",1085,1089,0,0,0,"UC",0
"808","RBX-WVP",1089,1108,0,0,0,"UC",0
"809","RBX-WVP",1108,1112,0,0,0,"UC",0
"810","RBX-WVP",1112,1118,0,0,0,"UC",0
"811","RBX-WVP",1118,1168,0,0,0,"UC",0
"812","RBX-WVP",1168,1172,1,0,0,"UC",0
"813","RBX-WVP",1172,1180,1,0,0,"UC",0
"814","RBX-WVP",1180,1204,1,0,0,"UC",0
"815","RBX-WVP",1204,1290,1,0,0,"UC",0
"816","RBX-WVP",1290,1302,1,0,0,"UC",0
"817","RBX-WVP",1302,1399,1,0,0,"UC",0
"818","RBX-WVP",1399,1427,1,0,0,"UC",0
"819","RBX-WVP",1427,1437,1,0,0,"UC",0
"820","RBX-WVP",1437,1462,1,0,0,"UC",0
"821","RBX-WVP",1462,1481,1,0,0,"UC",0
"822","RBX-WVP",1481,1509,1,0,0,"UC",0
"823","RBX-WVP",1509,1528,1,0,0,"UC",0
"824","RBX-WVP",1528,1558,1,0,0,"UC",0
"825","RBX-WVP",1558,1568,1,0,0,"UC",0
"826","RBX-WVP",1568,1580,1,0,0,"UC",0
"827","RBX-WVP",1580,1815,1,0,0,"UC",0
"828","RBX-WVP",1815,1853,1,0,0,"UC",0
"829","RBX-WVP",1853,2023,1,0,0,"UC",0
"830","RBX-WVP",2023,2062,1,0,0,"UC",0
"831","RBX-WVP",2062,2386,1,0,0,"UC",0
"832","RBX-WVP",2386,2392,1,0,0,"UC",0
"833","RBX-WVP",2392,2407,1,0,0,"UC",0
"834","RBX-WVP",2407,2599,1,0,0,"UC",0
"835","RBX-WVP",2599,2608,1,0,0,"UC",0
"836","RBX-WVP",2608,2617,1,0,0,"UC",0
"837","RBX-WVP",2617,2665,1,0,0,"UC",0
"838","RBX-WVP",2665,2695,1,0,0,"UC",0
"839","RBX-WVP",2695,2826,1,0,0,"UC",0
"840","RBX-WVP",2826,2888,1,0,0,"UC",0
"841","RBX-WVP",2888,2929,1,0,0,"UC",0
"842","RBX-WVP",2929,2943,1,0,0,"UC",0
"843","RBX-WVP",2943,3102,1,0,0,"UC",0
"844","RBX-WVP",3102,3113,1,0,0,"UC",0
"845","RBX-WVP",3113,3138,1,0,0,"UC",0
"846","RBX-WVP",3138,3153,1,0,0,"UC",0
"847","RBX-WVP",3153,3178,1,0,0,"UC",0
"848","RBX-WVP",3178,3204,1,0,0,"UC",0
"849","RBX-WVP",3204,3315,1,0,0,"UC",0
"850","RBX-WVP",3315,3334,1,0,0,"UC",0
"851","RBX-WVP",3334,3593,1,0,0,"UC",0
"852","RBX-WVP",3593,3857,1,0,0,"UC",0
"853","RBX-WVP",3857,3864,1,0,0,"UC",0
"854","RBX-WVP",3864,3885,1,0,0,"UC",0
"855","RBX-WVP",3885,3918,1,0,0,"UC",0
"856","RBX-WVP",3918,3937,1,0,0,"UC",0
"857","RBX-WVP",3937,3977,1,0,0,"UC",0
"858","RBX-WVP",3977,3990,1,0,0,"UC",0
"859","RBX-WVP",3990,4051,1,0,0,"UC",0
"860","RBX-WVP",4051,4055,1,0,0,"UC",0
"861","RBX-WVP",4055,4059,1,0,0,"UC",0
"862","RBX-WVP",4059,4114,1,0,0,"UC",0
"863","RBX-WVP",4114,4165,1,0,0,"UC",0
"864","RBX-WVP",4165,4467,1,0,0,"UC",0
"865","RBX-WVP",4467,4531,1,0,0,"UC",0
"866","RBX-WVP",4531,4732,1,0,0,"UC",0
"867","RBX-WVP",4732,4916,1,0,0,"UC",0
"868","RBX-WVP",4916,4930,1,0,0,"UC",0
"869","RBX-WVP",4930,4955,1,0,0,"UC",0
"870","RBX-WVP",4955,4964,1,0,0,"UC",0
"871","RBX-WVP",4964,4988,1,0,0,"UC",0
"872","RBX-WVP",4988,5034,1,0,0,"UC",0
"873","RBX-WVP",5034,5393,1,0,0,"UC",0
"874","RBX-WVP",5393,5480,1,0,0,"UC",0
"875","RBX-WVP",5480,5580,1,0,0,"UC",0
"876","RBX-WVP",5580,6101,1,0,0,"UC",0
"877","RBX-WVP",6101,6128,1,0,0,"UC",0
"878","RBX-WVP",6128,6133,1,0,0,"UC",0
"879","RBX-WVP",6133,6261,1,0,0,"UC",0
"880","RBX-WVP",6261,6435,1,0,0,"UC",0
"881","RBX-WVP",6435,6478,1,0,0,"UC",0
"882","RBX-WVP",6478,6513,1,0,0,"UC",0
"883","RBX-WVP",6513,6549,1,0,0,"UC",0
"884","RBX-WVP",6549,6555,1,0,0,"UC",0
"885","RBX-WVP",6555,6581,1,0,0,"UC",0
"886","RBX-WVP",6581,6603,1,0,0,"UC",0
"887","RBX-WVP",6603,6740,1,0,0,"UC",0
"888","RBX-WVP",6740,6753,1,0,0,"UC",0
"889","RBX-WVP",6753,6785,1,0,0,"UC",0
"890","RBX-WVP",6785,7085,1,0,0,"UC",0
"891","RBX-WVP",7085,7151,1,0,0,"UC",0
"892","RBX-WVP",7151,7267,1,0,0,"UC",0
"893","RBX-WVP",7267,7651,1,0,0,"UC",0
"894","RBX-WVP",7651,7881,1,0,0,"UC",0
"895","RBX-WVP",7881,8301,1,0,0,"UC",0
"896","RBX-WVP",8301,8372,1,0,0,"UC",0
"897","RGX-WPP",0,153,0,0,0,"HI",0
"898","RGX-WPP",153,284,0,0,0,"HI",0
"899","RGX-WPP",284,303,0,0,0,"HI",0
"900","RGX-WPP",303,325,0,0,0,"HI",0
"901","RGX-WPP",325,343,0,0,0,"HI",0
"902","RGX-WPP",343,386,0,0,0,"HI",0
"903","RGX-WPP",386,388,0,0,0,"HI",0
"904","RGX-WPP",388,396,0,0,0,"HI",0
"905","RGX-WPP",396,399,0,0,0,"HI",0
"906","RGX-WPP",399,402,0,0,0,"HI",0
"907","RGX-WPP",402,410,0,0,0,"HI",0
"908","RGX-WPP",410,417,0,0,0,"HI",0
"909","RGX-WPP",417,461,0,0,0,"HI",0
"910","RGX-WPP",461,481,0,0,0,"HI",0
"911","RGX-WPP",481,484,0,0,0,"HI",0
"912","RGX-WPP",484,485,0,0,0,"HI",0
"913","RGX-WPP",485,495,0,0,0,"HI",0
"914","RGX-WPP",495,499,0,0,0,"HI",0
"915","RGX-WPP",499,534,0,0,0,"HI",0
"916","RGX-WPP",534,571,0,0,0,"HI",0
"917","RGX-WPP",571,576,0,0,0,"HI",0
"918","RGX-WPP",576,750,0,0,0,"HI",0
"919","RGX-WPP",750,760,0,0,0,"HI",0
"920","RGX-WPP",760,769,0,0,0,"HI",0
"921","RGX-WPP",769,773,0,0,0,"HI",0
"922","RGX-WPP",773,797,0,0,0,"HI",0
"923","RGX-WPP",797,817,0,0,0,"HI",0
"924","RGX-WPP",817,821,0,0,0,"HI",0
"925","RGX-WPP",821,829,0,0,0,"HI",0
"926","RGX-WPP",829,839,0,0,0,"HI",0
"927","RGX-WPP",839,851,0,0,0,"HI",0
"928","RGX-WPP",851,874,0,0,0,"HI",0
"929","RGX-WPP",874,893,0,0,0,"HI",0
"930","RGX-WPP",893,917,0,0,0,"HI",0
"931","RGX-WPP",917,934,0,0,0,"HI",0
"932","RGX-WPP",934,938,0,0,0,"HI",0
"933","RGX-WPP",938,971,0,0,0,"HI",0
"934","RGX-WPP",971,987,0,0,0,"HI",0
"935","RGX-WPP",987,1002,0,0,0,"HI",0
"936","RGX-WPP",1002,1003,0,0,0,"HI",0
"937","RGX-WPP",1003,1035,0,0,0,"HI",0
"938","RGX-WPP",1035,1070,0,0,0,"HI",0
"939","RGX-WPP",1070,1085,0,0,0,"HI",0
"940","RGX-WPP",1085,1089,0,0,0,"HI",0
"941","RGX-WPP",1089,1108,0,0,0,"HI",0
"942","RGX-WPP",1108,1112,0,0,0,"HI",0
"943","RGX-WPP",1112,1118,0,0,0,"HI",0
"944","RGX-WPP",1118,1168,0,0,0,"HI",0
"945","RGX-WPP",1168,1172,0,0,0,"HI",0
"946","RGX-WPP",1172,1180,0,0,0,"HI",0
"947","RGX-WPP",1180,1204,0,0,0,"HI",0
"948","RGX-WPP",1204,1290,0,0,0,"HI",0
"949","RGX-WPP",1290,1302,0,0,0,"HI",0
"950","RGX-WPP",1302,1399,0,0,0,"HI",0
"951","RGX-WPP",1399,1427,0,0,0,"HI",0
"952","RGX-WPP",1427,1437,0,0,0,"HI",0
"953","RGX-WPP",1437,1462,0,0,0,"HI",0
"954","RGX-WPP",1462,1481,0,0,0,"HI",0
"955","RGX-WPP",1481,1509,0,0,0,"HI",0
"956","RGX-WPP",1509,1528,0,1,0,"HI",0
"957","RGX-WPP",1528,1558,1,1,0,"HI",0
"958","RGX-WPP",1558,1568,1,1,0,"HI",0
"959","RGX-WPP",1568,1580,1,1,0,"HI",0
"960","RGX-WPP",1580,1815,1,1,0,"HI",0
"961","RGX-WPP",1815,1853,1,1,0,"HI",0
"962","RGX-WPP",1853,2023,1,1,0,"HI",0
"963","RGX-WPP",2023,2062,1,1,0,"HI",0
"964","RGX-WPP",2062,2386,1,1,0,"HI",0
"965","RGX-WPP",2386,2392,1,1,0,"HI",0
"966","RGX-WPP",2392,2407,1,1,0,"HI",0
"967","RGX-WPP",2407,2599,1,1,0,"HI",0
"968","RGX-WPP",2599,2608,1,2,0,"HI",0
"969","RGX-WPP",2608,2617,2,2,0,"HI",0
"970","RGX-WPP",2617,2665,2,2,0,"HI",0
"971","RGX-WPP",2665,2695,2,2,0,"HI",0
"972","RGX-WPP",2695,2826,2,2,0,"HI",0
"973","RGX-WPP",2826,2888,2,2,0,"HI",0
"974","RGX-WPP",2888,2929,2,2,0,"HI",0
"975","RGX-WPP",2929,2943,2,2,0,"HI",0
"976","RGX-WPP",2943,3102,2,2,0,"HI",0
